"Value","Timestamp"
"450954.314815","2024-08-30T16:00:00.000Z"
"450954.314815","2024-08-31T05:00:00.000Z"
"450954.314815","2024-08-31T18:00:00.000Z"
"450954.314815","2024-09-01T07:00:00.000Z"
"450954.314815","2024-09-01T20:00:00.000Z"
"450954.314815","2024-09-02T09:00:00.000Z"
"450954.314815","2024-09-02T22:00:00.000Z"
"450954.314815","2024-09-03T04:00:00.000Z"
"450954.314815","2024-09-03T17:00:00.000Z"
"451171.318182","2024-09-04T04:00:00.000Z"
"451171.318182","2024-09-04T17:00:00.000Z"
"450729.122642","2024-09-05T04:00:00.000Z"
"450729.122642","2024-09-05T17:00:00.000Z"
"450729.122642","2024-09-06T06:00:00.000Z"
"450729.122642","2024-09-06T19:00:00.000Z"
"401960.294118","2024-09-07T04:00:00.000Z"
"401960.294118","2024-09-07T17:00:00.000Z"
"401960.294118","2024-09-08T06:00:00.000Z"
"401960.294118","2024-09-08T19:00:00.000Z"
"401960.294118","2024-09-09T08:00:00.000Z"
"401960.294118","2024-09-09T21:00:00.000Z"
"401960.294118","2024-09-10T10:00:00.000Z"
"401960.294118","2024-09-10T23:00:00.000Z"
"452494.33871","2024-09-11T04:00:00.000Z"
"452494.33871","2024-09-11T17:00:00.000Z"
"452494.33871","2024-09-12T06:00:00.000Z"
"452494.33871","2024-09-12T19:00:00.000Z"
"452494.33871","2024-09-13T08:00:00.000Z"
"452494.33871","2024-09-13T21:00:00.000Z"
"452494.33871","2024-09-14T10:00:00.000Z"
"452494.33871","2024-09-14T23:00:00.000Z"
"452494.33871","2024-09-15T04:00:00.000Z"
"452494.33871","2024-09-15T17:00:00.000Z"
"452494.33871","2024-09-16T06:00:00.000Z"
"452494.33871","2024-09-16T19:00:00.000Z"
"452494.33871","2024-09-17T08:00:00.000Z"
"452494.33871","2024-09-17T21:00:00.000Z"
"452494.33871","2024-09-18T10:00:00.000Z"
"452494.33871","2024-09-18T23:00:00.000Z"
"452494.33871","2024-09-19T12:00:00.000Z"
"452494.33871","2024-09-20T01:00:00.000Z"
"462889.5","2024-09-20T04:00:00.000Z"
"462889.5","2024-09-20T17:00:00.000Z"
"459914.884615","2024-09-21T04:00:00.000Z"
"459914.884615","2024-09-21T17:00:00.000Z"
"459914.884615","2024-09-22T06:00:00.000Z"
"459914.884615","2024-09-22T19:00:00.000Z"
